user_id,timestamp,ip,country,device,action,resource,status
user45,2025-01-16 11:54:00,10.245.89.140,US,Chrome,login,crm,success
user34,2025-01-16 11:54:00,10.175.92.212,IN,Firefox,login,mail,success
user22,2025-01-16 11:56:00,10.1.8.32,IN,Chrome,login,crm,success
user44,2025-01-16 11:56:00,10.182.8.167,UK,Edge,login,drive,success
user30,2025-01-16 11:57:00,10.19.77.213,US,Edge,login,drive,success
user50,2025-01-16 11:58:00,10.17.176.244,US,Edge,login,crm,success
user20,2025-01-16 11:59:00,10.8.231.130,UK,Chrome,login,crm,success
user36,2025-01-16 12:00:00,10.24.71.98,IN,Firefox,login,crm,success
user6,2025-01-16 12:01:00,10.193.183.68,US,Edge,login,drive,success
user21,2025-01-16 12:02:00,10.150.98.220,US,Chrome,login,drive,success
user46,2025-01-16 12:03:00,10.79.227.163,US,Chrome,login,drive,success
user32,2025-01-16 12:03:00,10.130.140.162,IN,Firefox,login,mail,success
user49,2025-01-16 12:04:00,10.203.63.105,US,Firefox,login,mail,success
user38,2025-01-16 12:07:00,10.201.13.100,UK,Chrome,login,crm,success
user5,2025-01-16 12:08:00,10.200.151.73,US,Edge,login,drive,success
user6,2025-01-16 12:10:00,10.255.46.173,US,Edge,login,crm,success
user15,2025-01-16 12:13:00,10.56.148.91,US,Chrome,login,mail,success
user43,2025-01-16 12:13:00,10.38.167.237,IN,Firefox,login,drive,success
user10,2025-01-16 12:18:00,10.89.112.134,IN,Chrome,login,crm,success
user14,2025-01-16 12:21:00,10.23.157.229,UK,Edge,login,drive,success
user26,2025-01-16 12:21:00,10.147.91.33,US,Chrome,login,crm,success
user8,2025-01-16 12:28:00,10.182.47.167,UK,Firefox,login,mail,success
user10,2025-01-16 12:29:00,10.109.122.246,IN,Chrome,login,crm,success
user11,2025-01-16 12:31:00,10.233.75.145,UK,Chrome,login,mail,success
user47,2025-01-16 12:32:00,10.51.249.208,IN,Chrome,login,drive,success
user33,2025-01-16 12:33:00,10.170.216.187,IN,Chrome,login,mail,success
user39,2025-01-16 12:34:00,10.225.29.166,IN,Edge,login,mail,success
user14,2025-01-16 12:36:00,10.85.105.56,UK,Edge,login,crm,success
user47,2025-01-16 12:36:00,10.34.163.158,IN,Chrome,login,drive,success
user28,2025-01-16 12:38:00,10.76.91.41,US,Firefox,login,crm,success
user36,2025-01-16 12:40:00,10.211.185.162,IN,Firefox,login,crm,success
user24,2025-01-16 12:40:00,10.96.231.39,IN,Chrome,login,mail,success
user25,2025-01-16 12:40:00,10.15.107.174,IN,Edge,login,drive,success
user26,2025-01-16 12:42:00,10.142.42.95,US,Chrome,login,mail,success
user48,2025-01-16 12:44:00,10.188.185.66,UK,Chrome,login,crm,success
user29,2025-01-16 12:44:00,10.1.196.206,UK,Edge,login,mail,success
user1,2025-01-16 12:46:00,10.208.250.123,UK,Chrome,login,crm,success
user33,2025-01-16 12:52:00,10.157.185.215,IN,Chrome,login,mail,success
user46,2025-01-16 12:52:00,10.53.39.240,US,Chrome,login,crm,success
user19,2025-01-16 12:57:00,10.21.18.231,US,Chrome,login,mail,success
user15,2025-01-16 13:00:00,10.171.237.88,US,Chrome,login,crm,success
user30,2025-01-16 13:02:00,10.135.45.31,US,Edge,login,mail,success
user46,2025-01-16 13:02:00,10.183.95.121,US,Chrome,login,crm,success
user4,2025-01-16 13:08:00,10.90.0.200,IN,Firefox,login,crm,success
user23,2025-01-16 13:08:00,10.40.90.175,IN,Chrome,login,drive,success
user13,2025-01-16 13:12:00,10.21.175.62,UK,Chrome,login,drive,success
user4,2025-01-16 13:13:00,10.127.34.179,IN,Firefox,login,drive,success
user1,2025-01-16 13:14:00,10.207.124.156,UK,Chrome,login,crm,success
user1,2025-01-16 13:14:00,10.61.98.161,UK,Chrome,login,mail,success
user31,2025-01-16 13:15:00,10.32.178.207,IN,Edge,login,drive,success
user28,2025-01-16 13:20:00,10.159.60.141,US,Firefox,login,mail,success
user16,2025-01-16 13:22:00,10.42.6.51,IN,Chrome,login,crm,success
user23,2025-01-16 13:23:00,10.239.199.137,IN,Chrome,login,drive,success
user31,2025-01-16 13:25:00,10.56.243.176,IN,Edge,login,crm,success
user10,2025-01-16 13:26:00,10.168.83.53,IN,Chrome,login,drive,success
user50,2025-01-16 13:27:00,10.138.244.124,US,Edge,login,mail,success
user2,2025-01-16 13:28:00,10.75.223.46,US,Chrome,login,mail,success
user31,2025-01-16 13:29:00,10.163.180.25,IN,Edge,login,mail,success
user35,2025-01-16 13:29:00,10.120.206.166,US,Edge,login,mail,success
user9,2025-01-16 13:31:00,10.221.158.67,IN,Edge,login,drive,success
user40,2025-01-16 13:31:00,10.80.38.133,UK,Firefox,login,crm,success
user36,2025-01-16 13:33:00,10.63.252.238,IN,Firefox,login,crm,success
user20,2025-01-16 13:36:00,10.99.89.97,UK,Chrome,login,mail,success
user18,2025-01-16 13:38:00,10.116.160.165,IN,Edge,login,mail,success
user5,2025-01-16 13:38:00,10.44.144.224,US,Edge,login,drive,success
user31,2025-01-16 13:40:00,10.34.31.144,IN,Edge,login,mail,success
user36,2025-01-16 13:42:00,10.192.26.207,IN,Firefox,login,drive,success
user45,2025-01-16 13:43:00,10.27.72.30,US,Chrome,login,mail,success
user36,2025-01-16 13:50:00,10.129.41.71,IN,Firefox,login,mail,success
user16,2025-01-16 13:52:00,10.63.232.78,IN,Chrome,login,mail,success
user26,2025-01-16 13:55:00,10.9.177.50,US,Chrome,login,mail,success
user42,2025-01-16 13:56:00,10.33.223.106,IN,Chrome,login,crm,success
user47,2025-01-16 13:56:00,10.247.64.171,IN,Chrome,login,drive,success
user38,2025-01-16 13:57:00,10.243.200.176,UK,Chrome,login,mail,success
user16,2025-01-16 13:57:00,10.128.168.214,IN,Chrome,login,crm,success
user14,2025-01-16 13:58:00,10.27.137.248,UK,Edge,login,crm,success
user48,2025-01-16 14:04:00,10.180.211.43,UK,Chrome,login,drive,success
user41,2025-01-16 14:05:00,10.47.177.11,UK,Chrome,login,drive,success
user28,2025-01-16 14:10:00,10.173.46.195,US,Firefox,login,drive,success
user33,2025-01-16 14:11:00,10.102.66.210,IN,Chrome,login,drive,success
user1,2025-01-16 14:11:00,10.249.108.181,UK,Chrome,login,drive,success
user23,2025-01-16 14:12:00,10.184.122.223,IN,Chrome,login,drive,success
user21,2025-01-16 14:13:00,10.6.91.233,US,Chrome,login,crm,success
user2,2025-01-16 14:14:00,10.14.163.50,US,Chrome,login,crm,success
user19,2025-01-16 14:15:00,10.159.217.150,US,Chrome,login,mail,success
user1,2025-01-16 14:17:00,10.141.5.97,UK,Chrome,login,mail,success
user18,2025-01-16 14:19:00,10.167.157.240,IN,Edge,login,crm,success
user47,2025-01-16 14:19:00,10.126.36.202,IN,Chrome,login,crm,success
user14,2025-01-16 14:26:00,10.200.226.217,UK,Edge,login,drive,success
user19,2025-01-16 14:26:00,10.3.161.237,US,Chrome,login,mail,success
user20,2025-01-16 14:28:00,10.9.24.188,UK,Chrome,login,crm,success
user12,2025-01-16 14:28:00,10.6.146.56,UK,Edge,login,mail,success
user15,2025-01-16 14:32:00,10.200.115.206,US,Chrome,login,drive,success
user13,2025-01-16 14:34:00,10.131.249.129,UK,Chrome,login,drive,success
user3,2025-01-16 14:35:00,10.192.221.95,US,Firefox,login,crm,success
user20,2025-01-16 14:36:00,10.52.150.10,UK,Chrome,login,crm,success
user9,2025-01-16 14:39:00,10.95.222.218,IN,Edge,login,mail,success
user49,2025-01-16 14:40:00,10.253.80.206,US,Firefox,login,drive,success
user24,2025-01-16 14:40:00,10.116.225.78,IN,Chrome,login,crm,success
user21,2025-01-16 14:42:00,10.224.127.101,US,Chrome,login,crm,success
user39,2025-01-16 14:48:00,10.251.126.139,IN,Edge,login,drive,success
user2,2025-01-16 14:50:00,10.74.70.19,US,Chrome,login,drive,success
user7,2025-01-16 14:50:00,10.166.232.249,UK,Chrome,login,mail,success
user23,2025-01-16 14:50:00,10.232.205.137,IN,Chrome,login,crm,success
user10,2025-01-16 14:51:00,10.192.105.204,IN,Chrome,login,mail,success
user29,2025-01-16 14:52:00,10.174.159.212,UK,Edge,login,crm,success
user16,2025-01-16 14:56:00,10.139.20.195,IN,Chrome,login,drive,success
user13,2025-01-16 14:56:00,10.169.200.213,UK,Chrome,login,drive,success
user50,2025-01-16 14:56:00,10.164.31.217,US,Edge,login,drive,success
user25,2025-01-16 15:01:00,10.62.62.123,IN,Edge,login,crm,success
user46,2025-01-16 15:03:00,10.174.224.229,US,Chrome,login,drive,success
user36,2025-01-16 15:04:00,10.70.64.36,IN,Firefox,login,crm,success
user35,2025-01-16 15:04:00,10.159.154.74,US,Edge,login,drive,success
user47,2025-01-16 15:08:00,10.85.224.17,IN,Chrome,login,mail,success
user28,2025-01-16 15:08:00,10.102.28.97,US,Firefox,login,crm,success
user4,2025-01-16 15:10:00,10.211.252.193,IN,Firefox,login,drive,success
user50,2025-01-16 15:11:00,10.138.229.152,US,Edge,login,mail,success
user27,2025-01-16 15:12:00,10.94.34.244,US,Edge,login,drive,success
user3,2025-01-16 15:14:00,10.38.174.203,US,Firefox,login,drive,success
user39,2025-01-16 15:18:00,10.187.55.7,IN,Edge,login,drive,success
user45,2025-01-16 15:20:00,10.82.107.203,US,Chrome,login,drive,success
user41,2025-01-16 15:23:00,10.51.120.114,UK,Chrome,login,drive,success
user21,2025-01-16 15:25:00,10.53.66.92,US,Chrome,login,mail,success
user49,2025-01-16 15:25:00,10.143.5.80,US,Firefox,login,mail,success
user16,2025-01-16 15:26:00,10.29.53.143,IN,Chrome,login,crm,success
user44,2025-01-16 15:29:00,10.12.25.224,UK,Edge,login,crm,success
user9,2025-01-16 15:30:00,10.137.216.46,IN,Edge,login,drive,success
user30,2025-01-16 15:31:00,10.110.19.37,US,Edge,login,drive,success
user2,2025-01-16 15:32:00,10.191.120.197,US,Chrome,login,mail,success
user37,2025-01-16 15:33:00,10.31.69.75,IN,Firefox,login,drive,success
user15,2025-01-16 15:35:00,10.209.180.111,US,Chrome,login,drive,success
user20,2025-01-16 15:36:00,10.28.208.11,UK,Chrome,login,crm,success
user11,2025-01-16 15:36:00,10.0.159.31,UK,Chrome,login,crm,success
user39,2025-01-16 15:36:00,10.153.130.252,IN,Edge,login,mail,success
user44,2025-01-16 15:38:00,10.158.113.220,UK,Edge,login,crm,success
user48,2025-01-16 15:42:00,10.186.172.80,UK,Chrome,login,mail,success
user5,2025-01-16 15:43:00,10.60.3.32,US,Edge,login,crm,success
user28,2025-01-16 15:45:00,10.105.104.121,US,Firefox,login,drive,success
user40,2025-01-16 15:49:00,10.128.235.9,UK,Firefox,login,drive,success
user5,2025-01-16 15:52:00,10.15.242.80,US,Edge,login,crm,success
user12,2025-01-16 15:53:00,10.216.232.132,UK,Edge,login,crm,success
user13,2025-01-16 15:54:00,10.112.72.182,UK,Chrome,login,drive,success
user49,2025-01-16 15:57:00,10.224.107.95,US,Firefox,login,mail,success
user25,2025-01-16 15:59:00,10.216.106.113,IN,Edge,login,drive,success
user13,2025-01-16 16:00:00,10.180.154.170,UK,Chrome,login,crm,success
user28,2025-01-16 16:02:00,10.247.21.86,US,Firefox,login,mail,success
user4,2025-01-16 16:04:00,10.17.150.10,IN,Firefox,login,drive,success
user27,2025-01-16 16:05:00,10.44.113.195,US,Edge,login,mail,success
user38,2025-01-16 16:09:00,10.115.38.193,UK,Chrome,login,crm,success
user32,2025-01-16 16:13:00,10.235.222.247,IN,Firefox,login,mail,success
user6,2025-01-16 16:14:00,10.162.177.224,US,Edge,login,crm,success
user15,2025-01-16 16:18:00,10.230.80.90,US,Chrome,login,drive,success
user28,2025-01-16 16:19:00,10.134.10.27,US,Firefox,login,drive,success
user24,2025-01-16 16:20:00,10.133.211.54,IN,Chrome,login,crm,success
user18,2025-01-16 16:21:00,10.32.128.137,IN,Edge,login,drive,success
user18,2025-01-16 16:24:00,10.70.240.172,IN,Edge,login,mail,success
user49,2025-01-16 16:28:00,10.7.174.124,US,Firefox,login,drive,success
user38,2025-01-16 16:29:00,10.177.78.183,UK,Chrome,login,crm,success
user46,2025-01-16 16:31:00,10.36.69.69,US,Chrome,login,mail,success
user19,2025-01-16 16:35:00,10.174.61.16,US,Chrome,login,crm,success
user13,2025-01-16 16:36:00,10.177.147.56,UK,Chrome,login,mail,success
user17,2025-01-16 16:38:00,10.95.240.147,UK,Chrome,login,crm,success
user50,2025-01-16 16:39:00,10.61.66.12,US,Edge,login,drive,success
user29,2025-01-16 16:39:00,10.13.77.87,UK,Edge,login,mail,success
user5,2025-01-16 16:40:00,10.207.221.161,US,Edge,login,mail,success
user24,2025-01-16 16:40:00,10.75.173.32,IN,Chrome,login,mail,success
user1,2025-01-16 16:41:00,10.251.229.8,UK,Chrome,login,mail,success
user38,2025-01-16 16:41:00,10.39.47.28,UK,Chrome,login,drive,success
user32,2025-01-16 16:41:00,10.149.177.41,IN,Firefox,login,drive,success
user29,2025-01-16 16:43:00,10.28.18.219,UK,Edge,login,drive,success
user34,2025-01-16 16:43:00,10.116.186.223,IN,Firefox,login,drive,success
user2,2025-01-16 16:44:00,10.71.240.229,US,Chrome,login,crm,success
user10,2025-01-16 16:44:00,10.239.169.171,IN,Chrome,login,crm,success
user16,2025-01-16 16:48:00,10.149.115.52,IN,Chrome,login,mail,success
user37,2025-01-16 16:49:00,10.27.222.44,IN,Firefox,login,mail,success
user8,2025-01-16 16:49:00,10.74.234.163,UK,Firefox,login,mail,success
user44,2025-01-16 16:50:00,10.94.193.194,UK,Edge,login,crm,success
user34,2025-01-16 16:51:00,10.135.34.72,IN,Firefox,login,crm,success
user38,2025-01-16 16:54:00,10.15.96.194,UK,Chrome,login,mail,success
user2,2025-01-16 16:56:00,10.178.13.212,US,Chrome,login,mail,success
user5,2025-01-16 17:04:00,10.116.132.208,US,Edge,login,drive,success
user30,2025-01-16 17:05:00,10.53.205.5,US,Edge,login,drive,success
user10,2025-01-16 17:07:00,10.72.148.225,IN,Chrome,login,mail,success
user8,2025-01-16 17:07:00,10.157.12.205,UK,Firefox,login,crm,success
user25,2025-01-16 17:07:00,10.41.125.251,IN,Edge,login,crm,success
user36,2025-01-16 17:08:00,10.71.10.210,IN,Firefox,login,mail,success
user50,2025-01-16 17:08:00,10.23.244.73,US,Edge,login,mail,success
user33,2025-01-16 17:09:00,10.123.148.134,IN,Chrome,login,drive,success
user11,2025-01-16 17:12:00,10.198.216.163,UK,Chrome,login,drive,success
user14,2025-01-16 17:13:00,10.209.31.165,UK,Edge,login,drive,success
user49,2025-01-16 17:16:00,10.2.169.117,US,Firefox,login,drive,success
user26,2025-01-16 17:17:00,10.214.11.207,US,Chrome,login,drive,success
user24,2025-01-16 17:18:00,10.130.75.126,IN,Chrome,login,drive,success
user41,2025-01-16 17:20:00,10.25.44.134,UK,Chrome,login,mail,success
user48,2025-01-16 17:20:00,10.251.13.223,UK,Chrome,login,mail,success
user31,2025-01-16 17:21:00,10.38.109.169,IN,Edge,login,mail,success
user45,2025-01-16 17:21:00,10.137.19.224,US,Chrome,login,mail,success
user1,2025-01-16 17:21:00,10.180.232.138,UK,Chrome,login,drive,success
user22,2025-01-16 17:24:00,10.236.222.194,IN,Chrome,login,mail,success
user34,2025-01-16 17:24:00,10.219.53.45,IN,Firefox,login,mail,success
user4,2025-01-16 17:24:00,10.51.245.115,IN,Firefox,login,mail,success
user2,2025-01-16 17:26:00,10.82.102.70,US,Chrome,login,drive,success
user24,2025-01-16 17:26:00,10.25.37.232,IN,Chrome,login,mail,success
user37,2025-01-16 17:27:00,10.17.171.198,IN,Firefox,login,crm,success
user26,2025-01-16 17:27:00,10.2.122.254,US,Chrome,login,mail,success
user41,2025-01-16 17:27:00,10.226.128.233,UK,Chrome,login,crm,success
user24,2025-01-16 17:29:00,10.21.120.177,IN,Chrome,login,crm,success
user35,2025-01-16 17:31:00,10.127.166.162,US,Edge,login,drive,success
user23,2025-01-16 17:31:00,10.207.14.191,IN,Chrome,login,crm,success
user29,2025-01-16 17:37:00,10.11.215.78,UK,Edge,login,mail,success
user43,2025-01-16 17:37:00,10.142.177.92,IN,Firefox,login,mail,success
user27,2025-01-16 17:39:00,10.90.68.82,US,Edge,login,drive,success
user31,2025-01-16 17:40:00,10.52.140.111,IN,Edge,login,drive,success
user20,2025-01-16 17:50:00,10.187.196.127,UK,Chrome,login,mail,success
user34,2025-01-16 17:52:00,10.78.199.12,IN,Firefox,login,crm,success
user11,2025-01-16 17:54:00,10.235.161.74,UK,Chrome,login,drive,success
user2,2025-01-16 17:54:00,10.63.145.42,US,Chrome,login,mail,success
user37,2025-01-16 17:57:00,10.133.7.226,IN,Firefox,login,mail,success
user13,2025-01-16 17:57:00,10.230.89.135,UK,Chrome,login,crm,success
user40,2025-01-16 18:00:00,10.44.1.201,UK,Firefox,login,mail,success
user50,2025-01-16 18:01:00,10.119.160.164,US,Edge,login,mail,success
user35,2025-01-16 18:01:00,10.86.85.220,US,Edge,login,mail,success
user5,2025-01-16 18:02:00,10.37.183.54,US,Edge,login,drive,success
user25,2025-01-16 18:03:00,10.189.161.75,IN,Edge,login,crm,success
user33,2025-01-16 18:03:00,10.16.23.142,IN,Chrome,login,crm,success
user6,2025-01-16 18:07:00,10.202.124.4,US,Edge,login,mail,success
user50,2025-01-16 18:08:00,10.26.7.146,US,Edge,login,drive,success
user3,2025-01-16 18:09:00,10.203.39.153,US,Firefox,login,mail,success
user44,2025-01-16 18:11:00,10.171.218.84,UK,Edge,login,crm,success
user18,2025-01-16 18:12:00,10.178.156.98,IN,Edge,login,drive,success
user29,2025-01-16 18:13:00,10.44.190.47,UK,Edge,login,crm,success
user3,2025-01-16 18:15:00,10.199.169.196,US,Firefox,login,crm,success
user7,2025-01-16 18:16:00,10.186.200.93,UK,Chrome,login,crm,success
user15,2025-01-16 18:17:00,10.163.185.54,US,Chrome,login,crm,success
user37,2025-01-16 18:17:00,10.213.162.245,IN,Firefox,login,drive,success
user1,2025-01-16 18:23:00,10.242.176.217,UK,Chrome,login,crm,success
user38,2025-01-16 18:23:00,10.220.14.252,UK,Chrome,login,mail,success
user7,2025-01-16 18:26:00,10.122.124.81,UK,Chrome,login,drive,success
user14,2025-01-16 18:26:00,10.120.14.148,UK,Edge,login,drive,success
user23,2025-01-16 18:30:00,10.138.201.197,IN,Chrome,login,crm,success
user13,2025-01-16 18:30:00,10.57.138.10,UK,Chrome,login,mail,success
user11,2025-01-16 18:30:00,10.110.253.149,UK,Chrome,login,crm,success
user37,2025-01-16 18:32:00,10.232.78.156,IN,Firefox,login,mail,success
user40,2025-01-16 18:36:00,10.45.175.246,UK,Firefox,login,mail,success
user16,2025-01-16 18:38:00,10.185.123.253,IN,Chrome,login,crm,success
user30,2025-01-16 18:41:00,10.42.12.24,US,Edge,login,drive,success
user8,2025-01-16 18:41:00,10.99.113.142,UK,Firefox,login,mail,success
user43,2025-01-16 18:41:00,10.165.211.19,IN,Firefox,login,mail,success
user8,2025-01-16 18:42:00,10.75.226.173,UK,Firefox,login,crm,success
user39,2025-01-16 18:42:00,10.11.101.253,IN,Edge,login,mail,success
user25,2025-01-16 18:42:00,10.85.53.227,IN,Edge,login,drive,success
user20,2025-01-16 18:45:00,10.33.148.146,UK,Chrome,login,crm,success
user20,2025-01-16 18:48:00,10.233.45.151,UK,Chrome,login,mail,success
user23,2025-01-16 18:49:00,10.195.32.220,IN,Chrome,login,mail,success
user6,2025-01-16 18:50:00,10.243.79.190,US,Edge,login,mail,success
user4,2025-01-16 18:52:00,10.89.193.157,IN,Firefox,login,crm,success
user12,2025-01-16 18:53:00,10.213.76.93,UK,Edge,login,drive,success
user17,2025-01-16 18:55:00,10.31.226.94,UK,Chrome,login,crm,success
user10,2025-01-16 18:58:00,10.184.22.15,IN,Chrome,login,mail,success
user24,2025-01-16 18:59:00,10.93.135.25,IN,Chrome,login,drive,success
user37,2025-01-17 00:00:00,8.8.8.8,US,Edge,login,mail,failed
user29,2025-01-17 00:00:00,8.8.8.8,US,Edge,login,mail,failed
user20,2025-01-17 00:00:00,8.8.8.8,US,Edge,login,mail,failed
user29,2025-01-17 00:01:00,8.8.8.8,US,Edge,login,mail,failed
user20,2025-01-17 00:01:00,8.8.8.8,US,Edge,login,mail,failed
user37,2025-01-17 00:01:00,8.8.8.8,US,Edge,login,mail,failed
user37,2025-01-17 00:02:00,8.8.8.8,US,Edge,login,mail,failed
user29,2025-01-17 00:02:00,8.8.8.8,US,Edge,login,mail,failed
user20,2025-01-17 00:02:00,8.8.8.8,US,Edge,login,mail,failed
user29,2025-01-17 00:03:00,8.8.8.8,US,Edge,login,mail,failed
user20,2025-01-17 00:03:00,8.8.8.8,US,Edge,login,mail,failed
user37,2025-01-17 00:03:00,8.8.8.8,US,Edge,login,mail,failed
user37,2025-01-17 00:04:00,8.8.8.8,US,Edge,login,mail,failed
user20,2025-01-17 00:04:00,8.8.8.8,US,Edge,login,mail,failed
user29,2025-01-17 00:04:00,8.8.8.8,US,Edge,login,mail,failed
user26,2025-01-17 09:00:00,10.107.152.243,US,Chrome,login,mail,success
user7,2025-01-17 09:05:00,10.111.71.0,UK,Chrome,login,mail,success
user40,2025-01-17 09:07:00,10.59.171.157,UK,Firefox,login,crm,success
user31,2025-01-17 09:09:00,10.236.52.207,IN,Edge,login,crm,success
user13,2025-01-17 09:13:00,10.144.63.27,UK,Chrome,login,drive,success
user32,2025-01-17 09:17:00,10.4.105.139,IN,Firefox,login,drive,success
user33,2025-01-17 09:17:00,10.236.210.204,IN,Chrome,login,crm,success
user49,2025-01-17 09:18:00,10.203.19.72,US,Firefox,login,drive,success
user22,2025-01-17 09:23:00,10.142.168.194,IN,Chrome,login,drive,success
user40,2025-01-17 09:24:00,10.232.195.236,UK,Firefox,login,crm,success
user4,2025-01-17 09:27:00,10.84.222.80,IN,Firefox,login,mail,success
user42,2025-01-17 09:30:00,10.20.140.92,IN,Chrome,login,crm,success
user45,2025-01-17 09:32:00,10.181.72.11,US,Chrome,login,drive,success
user39,2025-01-17 09:32:00,10.199.143.201,IN,Edge,login,crm,success
user23,2025-01-17 09:34:00,10.4.170.156,IN,Chrome,login,crm,success
user9,2025-01-17 09:35:00,10.39.23.55,IN,Edge,login,crm,success
user20,2025-01-17 09:35:00,10.75.207.183,UK,Chrome,login,crm,success
user26,2025-01-17 09:44:00,10.103.53.228,US,Chrome,login,crm,success
user35,2025-01-17 09:45:00,10.145.90.127,US,Edge,login,mail,success
user44,2025-01-17 09:46:00,10.138.239.90,UK,Edge,login,mail,success
user12,2025-01-17 09:48:00,10.158.96.103,UK,Edge,login,crm,success
user21,2025-01-17 09:51:00,10.109.176.65,US,Chrome,login,crm,success
user11,2025-01-17 09:51:00,10.170.78.107,UK,Chrome,login,crm,success
user11,2025-01-17 09:54:00,10.155.234.83,UK,Chrome,login,crm,success
user28,2025-01-17 09:55:00,10.70.100.40,US,Firefox,login,drive,success
user15,2025-01-17 10:00:00,10.16.208.240,US,Chrome,login,drive,success
user2,2025-01-17 10:01:00,10.131.110.76,US,Chrome,login,crm,success
user49,2025-01-17 10:01:00,10.193.218.6,US,Firefox,login,crm,success
user44,2025-01-17 10:02:00,10.180.51.152,UK,Edge,login,crm,success
user4,2025-01-17 10:03:00,10.201.251.78,IN,Firefox,login,mail,success
user4,2025-01-17 10:04:00,10.175.87.192,IN,Firefox,login,mail,success
user21,2025-01-17 10:05:00,10.145.11.202,US,Chrome,login,crm,success
user10,2025-01-17 10:07:00,10.73.66.97,IN,Chrome,login,mail,success
user28,2025-01-17 10:07:00,10.206.16.151,US,Firefox,login,drive,success
user34,2025-01-17 10:07:00,10.49.175.43,IN,Firefox,login,mail,success
user21,2025-01-17 10:09:00,10.141.97.217,US,Chrome,login,drive,success
user37,2025-01-17 10:09:00,10.238.97.63,IN,Firefox,login,mail,success
user28,2025-01-17 10:12:00,10.74.199.193,US,Firefox,login,mail,success
user5,2025-01-17 10:16:00,10.50.101.249,US,Edge,login,drive,success
user28,2025-01-17 10:18:00,10.199.37.173,US,Firefox,login,crm,success
user22,2025-01-17 10:18:00,10.31.120.148,IN,Chrome,login,drive,success
user43,2025-01-17 10:18:00,10.68.20.157,IN,Firefox,login,mail,success
user10,2025-01-17 10:21:00,10.107.156.233,IN,Chrome,login,mail,success
user22,2025-01-17 10:21:00,10.10.23.223,IN,Chrome,login,drive,success
user4,2025-01-17 10:21:00,10.105.97.209,IN,Firefox,login,crm,success
user28,2025-01-17 10:21:00,10.141.173.24,US,Firefox,login,drive,success
user7,2025-01-17 10:21:00,10.106.220.222,UK,Chrome,login,crm,success
user3,2025-01-17 10:22:00,10.47.166.197,US,Firefox,login,mail,success
user27,2025-01-17 10:24:00,10.178.141.147,US,Edge,login,mail,success
user27,2025-01-17 10:27:00,10.153.70.102,US,Edge,login,crm,success
user37,2025-01-17 10:30:00,10.0.204.248,IN,Firefox,login,mail,success
user12,2025-01-17 10:33:00,10.193.64.108,UK,Edge,login,drive,success
user11,2025-01-17 10:33:00,10.144.144.99,UK,Chrome,login,crm,success
user4,2025-01-17 10:35:00,10.47.173.247,IN,Firefox,login,crm,success
user39,2025-01-17 10:35:00,10.97.226.155,IN,Edge,login,crm,success
user50,2025-01-17 10:36:00,10.212.134.142,US,Edge,login,drive,success
user24,2025-01-17 10:37:00,10.128.181.91,IN,Chrome,login,crm,success
user28,2025-01-17 10:38:00,10.47.144.113,US,Firefox,login,mail,success
user7,2025-01-17 10:38:00,10.55.194.167,UK,Chrome,login,drive,success
user36,2025-01-17 10:40:00,10.114.14.79,IN,Firefox,login,mail,success
user33,2025-01-17 10:43:00,10.162.110.229,IN,Chrome,login,drive,success
user50,2025-01-17 10:46:00,10.201.255.161,US,Edge,login,crm,success
user37,2025-01-17 10:46:00,10.28.241.146,IN,Firefox,login,mail,success
user15,2025-01-17 10:51:00,10.169.81.125,US,Chrome,login,drive,success
user23,2025-01-17 10:52:00,10.174.94.204,IN,Chrome,login,crm,success
user35,2025-01-17 10:54:00,10.91.78.150,US,Edge,login,drive,success
user5,2025-01-17 10:57:00,10.99.162.248,US,Edge,login,drive,success
user32,2025-01-17 11:00:00,10.67.193.124,IN,Firefox,login,crm,success
user1,2025-01-17 11:03:00,10.129.244.58,UK,Chrome,login,mail,success
user9,2025-01-17 11:05:00,10.132.54.222,IN,Edge,login,crm,success
user28,2025-01-17 11:09:00,10.9.160.115,US,Firefox,login,crm,success
user24,2025-01-17 11:09:00,10.252.198.130,IN,Chrome,login,mail,success
user34,2025-01-17 11:12:00,10.85.38.135,IN,Firefox,login,crm,success
user39,2025-01-17 11:16:00,10.113.152.118,IN,Edge,login,drive,success
user23,2025-01-17 11:20:00,10.190.195.203,IN,Chrome,login,drive,success
user34,2025-01-17 11:20:00,10.81.193.42,IN,Firefox,login,mail,success
user33,2025-01-17 11:23:00,10.206.175.191,IN,Chrome,login,mail,success
user36,2025-01-17 11:24:00,10.123.236.133,IN,Firefox,login,crm,success
user23,2025-01-17 11:24:00,10.62.146.26,IN,Chrome,login,crm,success
user47,2025-01-17 11:25:00,10.33.121.131,IN,Chrome,login,mail,success
user20,2025-01-17 11:25:00,10.60.234.213,UK,Chrome,login,mail,success
user3,2025-01-17 11:27:00,10.229.208.52,US,Firefox,login,mail,success
user20,2025-01-17 11:27:00,10.136.47.195,UK,Chrome,login,crm,success
user40,2025-01-17 11:27:00,10.156.114.88,UK,Firefox,login,mail,success
user7,2025-01-17 11:28:00,10.149.199.228,UK,Chrome,login,mail,success
user11,2025-01-17 11:28:00,10.247.149.74,UK,Chrome,login,mail,success
user13,2025-01-17 11:29:00,10.76.148.83,UK,Chrome,login,drive,success
user33,2025-01-17 11:31:00,10.216.146.8,IN,Chrome,login,drive,success
user43,2025-01-17 11:32:00,10.219.173.53,IN,Firefox,login,crm,success
